POSTE;DATE;FFM;DIRT
33281001;19500511;2,4;
33281001;19500512;5,8;
33281001;19500513;3,9;
33281001;19500514;1,5;
33281001;19500515;3,8;
33281001;19500516;1,9;
33281001;19500517;3,3;
33281001;19500518;3,8;
33281001;19500519;4,0;
33281001;19500520;4,5;
33281001;19500521;5,4;
33281001;19500522;2,1;
33281001;19500523;2,6;
33281001;19500524;2,9;
33281001;19500525;5,6;
33281001;19500526;7,1;
33281001;19500527;4,8;
33281001;19500528;4,0;
33281001;19500529;1,8;
33281001;19500530;1,6;
33281001;19500531;2,3;
33281001;19500601;2,6;
33281001;19500602;1,0;
33281001;19500603;1,4;
33281001;19500604;2,4;
33281001;19500605;3,0;
33281001;19500606;3,8;
33281001;19500607;2,1;
33281001;19500608;2,9;
33281001;19500609;2,5;
33281001;19500610;2,4;
33281001;19500611;2,5;
33281001;19500612;3,1;
33281001;19500613;1,6;
33281001;19500614;1,8;
33281001;19500615;2,9;
33281001;19500616;2,0;
33281001;19500617;1,1;
33281001;19500618;2,1;
33281001;19500619;2,5;
33281001;19500620;3,1;
33281001;19500621;4,5;
33281001;19500622;2,4;
33281001;19500623;0,6;
33281001;19500624;1,9;
33281001;19500625;3,3;
33281001;19500626;2,1;
33281001;19500627;1,9;
33281001;19500628;0,9;
33281001;19500629;0,4;
33281001;19500630;3,1;
33281001;19500701;1,4;
33281001;19500702;1,9;
33281001;19500703;2,3;
33281001;19500704;3,0;
33281001;19500705;3,8;
33281001;19500706;2,6;
33281001;19500707;1,4;
33281001;19500708;2,6;
33281001;19500709;3,1;
33281001;19500710;3,0;
33281001;19500711;3,5;
33281001;19500712;1,4;
33281001;19500713;2,3;
33281001;19500714;3,3;
33281001;19500715;1,6;
33281001;19500716;3,0;
33281001;19500717;1,3;
33281001;19500718;1,6;
33281001;19500719;2,3;
33281001;19500720;1,4;
33281001;19500721;2,8;
33281001;19500722;1,8;
33281001;19500723;4,9;
33281001;19500724;2,0;
33281001;19500725;1,1;
33281001;19500726;1,8;
33281001;19500727;1,9;
33281001;19500728;2,3;
33281001;19500729;1,3;
33281001;19500730;1,8;
33281001;19500731;2,4;
33281001;19500801;1,1;
33281001;19500802;3,6;
33281001;19500803;3,1;
33281001;19500804;1,4;
33281001;19500805;2,3;
33281001;19500806;1,3;
33281001;19500807;2,9;
33281001;19500808;0,9;
33281001;19500809;2,3;
33281001;19500810;2,6;
33281001;19500811;2,6;
33281001;19500812;1,9;
33281001;19500813;1,6;
33281001;19500814;2,1;
33281001;19500815;1,5;
33281001;19500816;1,9;
33281001;19500817;2,6;
33281001;19500818;2,9;
33281001;19500819;1,6;
33281001;19500820;2,8;
33281001;19500821;2,4;
33281001;19500822;2,5;
33281001;19500823;2,3;
33281001;19500824;2,1;
33281001;19500825;1,3;
33281001;19500826;2,1;
33281001;19500827;1,1;
33281001;19500828;1,9;
33281001;19500829;1,9;
33281001;19500830;3,0;
33281001;19500831;3,9;
33281001;19500901;4,4;
33281001;19500902;2,5;
33281001;19500903;1,4;
33281001;19500904;2,5;
33281001;19500905;0,6;
33281001;19500906;2,5;
33281001;19500907;2,8;
33281001;19500908;0,5;
33281001;19500909;0,5;
33281001;19500910;1,5;
33281001;19500911;3,8;
33281001;19500912;1,8;
33281001;19500913;3,5;
33281001;19500914;1,8;
33281001;19500915;5,8;
33281001;19500916;2,1;
33281001;19500917;2,6;
33281001;19500918;1,9;
33281001;19500919;3,3;
33281001;19500920;3,6;
33281001;19500921;3,0;
33281001;19500922;0,6;
33281001;19500923;0,9;
33281001;19500924;1,4;
33281001;19500925;3,4;
33281001;19500926;1,6;
33281001;19500927;0,5;
33281001;19500928;0,4;
33281001;19500929;1,4;
33281001;19500930;3,0;
33281001;19501001;4,4;
33281001;19501002;4,1;
33281001;19501003;0,4;
33281001;19501004;3,0;
33281001;19501005;4,8;
33281001;19501006;1,9;
33281001;19501007;0,1;
33281001;19501008;1,0;
33281001;19501009;1,0;
33281001;19501010;2,8;
33281001;19501011;1,0;
33281001;19501012;0,4;
33281001;19501013;0,3;
33281001;19501014;1,4;
33281001;19501015;0,9;
33281001;19501016;2,0;
33281001;19501017;0,5;
33281001;19501018;1,3;
33281001;19501019;2,4;
33281001;19501020;0,8;
33281001;19501021;0,8;
33281001;19501022;0,8;
33281001;19501023;0,5;
33281001;19501024;0,8;
33281001;19501025;1,8;
33281001;19501026;1,3;
33281001;19501027;2,1;
33281001;19501028;0,8;
33281001;19501029;0,6;
33281001;19501030;2,1;
33281001;19501031;1,3;
33281001;19501101;2,0;
33281001;19501102;1,6;
33281001;19501103;4,6;
33281001;19501104;0,5;
33281001;19501105;1,6;
33281001;19501106;1,9;
33281001;19501107;1,5;
33281001;19501108;0,4;
33281001;19501109;3,3;
33281001;19501110;5,3;
33281001;19501111;1,9;
33281001;19501112;5,8;
33281001;19501113;8,5;
33281001;19501114;4,3;
33281001;19501115;1,9;
33281001;19501116;7,5;
33281001;19501117;3,4;
33281001;19501118;2,4;
33281001;19501119;3,9;
33281001;19501120;5,4;
33281001;19501121;5,4;
33281001;19501122;3,1;
33281001;19501123;3,8;
33281001;19501124;2,0;
33281001;19501125;2,6;
33281001;19501126;1,5;
33281001;19501127;1,5;
33281001;19501128;4,0;
33281001;19501129;5,4;
33281001;19501130;1,9;
33281001;19501201;2,0;
33281001;19501202;4,1;
33281001;19501203;2,4;
33281001;19501204;0,0;
33281001;19501205;2,0;
33281001;19501206;6,8;
33281001;19501207;3,9;
33281001;19501208;2,8;
33281001;19501209;0,3;
33281001;19501210;3,4;
33281001;19501211;3,9;
33281001;19501212;1,3;
33281001;19501213;3,9;
33281001;19501214;4,3;
33281001;19501215;3,0;
33281001;19501216;2,4;
33281001;19501217;1,0;
33281001;19501218;2,6;
33281001;19501219;1,3;
33281001;19501220;1,4;
33281001;19501221;0,6;
33281001;19501222;3,1;
33281001;19501223;2,8;
33281001;19501224;0,8;
33281001;19501225;1,1;
33281001;19501226;1,9;
33281001;19501227;0,4;
33281001;19501228;1,9;
33281001;19501229;0,6;
33281001;19501230;1,9;
33281001;19501231;3,4;
33281001;19510101;4,1;
33281001;19510102;1,8;
33281001;19510103;1,0;
33281001;19510104;3,3;
33281001;19510105;2,1;
33281001;19510106;3,0;
33281001;19510107;0,9;
33281001;19510108;1,3;
33281001;19510109;2,0;
33281001;19510110;1,9;
33281001;19510111;4,0;
33281001;19510112;3,6;
33281001;19510113;1,9;
33281001;19510114;4,4;
33281001;19510115;5,6;
33281001;19510116;0,0;
33281001;19510117;1,6;
33281001;19510118;5,4;
33281001;19510119;2,8;
33281001;19510120;3,3;
33281001;19510121;0,9;
33281001;19510122;0,6;
33281001;19510123;3,1;
33281001;19510124;1,4;
33281001;19510125;1,5;
33281001;19510126;1,9;
33281001;19510127;3,8;
33281001;19510128;3,9;
33281001;19510129;2,1;
33281001;19510130;0,4;
33281001;19510131;0,4;
33281001;19510201;0,3;
33281001;19510202;0,3;
33281001;19510203;1,9;
33281001;19510204;5,3;
33281001;19510205;5,0;
33281001;19510206;3,4;
33281001;19510207;3,4;
33281001;19510208;6,0;
33281001;19510209;4,8;
33281001;19510210;2,1;
33281001;19510211;2,1;
33281001;19510212;1,9;
33281001;19510213;5,4;
33281001;19510214;2,8;
33281001;19510215;1,0;
33281001;19510216;2,4;
33281001;19510217;5,1;
33281001;19510218;2,8;
33281001;19510219;5,9;
33281001;19510220;5,6;
33281001;19510221;9,1;
33281001;19510222;4,1;
33281001;19510223;1,9;
33281001;19510224;2,0;
33281001;19510225;3,1;
33281001;19510226;3,1;
33281001;19510227;3,0;
33281001;19510228;2,1;
33281001;19510301;1,1;
33281001;19510302;1,0;
33281001;19510303;3,5;
33281001;19510304;4,4;
33281001;19510305;1,6;
33281001;19510306;1,3;
33281001;19510307;3,1;
33281001;19510308;3,1;
33281001;19510309;4,3;
33281001;19510310;3,6;
33281001;19510311;6,0;
33281001;19510312;3,6;
33281001;19510313;6,0;
33281001;19510314;6,5;
33281001;19510315;2,1;
33281001;19510316;1,4;
33281001;19510317;4,1;
33281001;19510318;5,1;
33281001;19510319;7,4;
33281001;19510320;5,0;
33281001;19510321;4,0;
33281001;19510322;1,9;
33281001;19510323;3,6;
33281001;19510324;5,5;
33281001;19510325;2,3;
33281001;19510326;2,6;
33281001;19510327;2,8;
33281001;19510328;1,5;
33281001;19510329;3,4;
33281001;19510330;5,6;
33281001;19510331;2,6;
33281001;19510401;6,6;
33281001;19510402;4,9;
33281001;19510403;2,1;
33281001;19510404;1,1;
33281001;19510405;3,3;
33281001;19510406;4,1;
33281001;19510407;6,4;
33281001;19510408;4,6;
33281001;19510409;7,6;
33281001;19510410;3,0;
33281001;19510411;1,8;
33281001;19510412;2,4;
33281001;19510413;1,9;
33281001;19510414;1,5;
33281001;19510415;2,9;
33281001;19510416;2,8;
33281001;19510417;4,1;
33281001;19510418;2,1;
33281001;19510419;2,6;
33281001;19510420;3,0;
33281001;19510421;1,6;
33281001;19510422;1,1;
33281001;19510423;0,9;
33281001;19510424;3,4;
33281001;19510425;6,8;
33281001;19510426;2,5;
33281001;19510427;2,4;
33281001;19510428;2,5;
33281001;19510429;1,3;
33281001;19510430;2,1;
33281001;19510501;2,1;
33281001;19510502;1,4;
33281001;19510503;1,6;
33281001;19510504;5,9;
33281001;19510505;4,4;
33281001;19510506;3,9;
33281001;19510507;5,1;
33281001;19510508;3,6;
33281001;19510509;1,9;
33281001;19510510;4,5;
33281001;19510511;5,4;
33281001;19510512;6,0;
33281001;19510513;3,3;
33281001;19510514;4,4;
33281001;19510515;2,8;
33281001;19510516;5,9;
33281001;19510517;2,8;
33281001;19510518;0,6;
33281001;19510519;2,4;
33281001;19510520;5,1;
33281001;19510521;3,4;
33281001;19510522;2,4;
33281001;19510523;3,4;
33281001;19510524;4,3;
33281001;19510525;2,3;
33281001;19510526;3,0;
33281001;19510527;4,4;
33281001;19510528;6,0;
33281001;19510529;1,9;
33281001;19510530;1,6;
33281001;19510531;2,6;
33281001;19510601;4,3;
33281001;19510602;2,1;
33281001;19510603;2,9;
33281001;19510604;2,1;
33281001;19510605;4,4;
33281001;19510606;1,9;
33281001;19510607;2,1;
33281001;19510608;5,1;
33281001;19510609;3,9;
33281001;19510610;1,5;
33281001;19510611;2,1;
33281001;19510612;2,9;
33281001;19510613;3,1;
33281001;19510614;4,1;
33281001;19510615;4,5;
33281001;19510616;2,0;
33281001;19510617;3,0;
33281001;19510618;2,8;
33281001;19510619;0,8;
33281001;19510620;2,1;
33281001;19510621;2,1;
33281001;19510622;2,4;
33281001;19510623;5,6;
33281001;19510624;3,1;
33281001;19510625;3,6;
33281001;19510626;2,6;
33281001;19510627;1,9;
33281001;19510628;2,6;
33281001;19510629;0,8;
33281001;19510630;1,4;
33281001;19510701;3,1;
33281001;19510702;1,8;
33281001;19510703;0,6;
33281001;19510704;3,0;
33281001;19510705;3,6;
33281001;19510706;2,0;
33281001;19510707;1,0;
33281001;19510708;1,8;
33281001;19510709;0,9;
33281001;19510710;1,5;
33281001;19510711;4,3;
33281001;19510712;1,1;
33281001;19510713;0,4;
33281001;19510714;0,9;
33281001;19510715;2,6;
33281001;19510716;2,4;
33281001;19510717;3,1;
33281001;19510718;2,9;
33281001;19510719;2,0;
33281001;19510720;2,1;
33281001;19510721;2,6;
33281001;19510722;4,1;
33281001;19510723;4,6;
33281001;19510724;1,4;
33281001;19510725;1,0;
33281001;19510726;1,9;
33281001;19510727;1,3;
33281001;19510728;1,0;
33281001;19510729;3,5;
33281001;19510730;1,6;
33281001;19510731;1,3;
33281001;19510801;2,5;
33281001;19510802;2,8;
33281001;19510803;1,8;
33281001;19510804;2,9;
33281001;19510805;1,8;
33281001;19510806;3,5;
33281001;19510807;2,9;
33281001;19510808;6,6;
33281001;19510809;5,3;
33281001;19510810;3,9;
33281001;19510811;2,4;
33281001;19510812;2,9;
33281001;19510813;2,4;
33281001;19510814;2,0;
33281001;19510815;2,6;
33281001;19510816;2,0;
33281001;19510817;2,5;
33281001;19510818;0,8;
33281001;19510819;2,5;
33281001;19510820;2,8;
33281001;19510821;2,3;
33281001;19510822;3,0;
33281001;19510823;1,6;
33281001;19510824;2,3;
33281001;19510825;1,9;
33281001;19510826;4,4;
33281001;19510827;4,8;
33281001;19510828;2,8;
33281001;19510829;3,1;
33281001;19510830;5,4;
33281001;19510831;5,6;
33281001;19510901;6,1;
33281001;19510902;6,9;
33281001;19510903;5,4;
33281001;19510904;2,3;
33281001;19510905;3,0;
33281001;19510906;1,4;
33281001;19510907;0,9;
33281001;19510908;0,6;
33281001;19510909;1,6;
33281001;19510910;2,0;
33281001;19510911;2,0;
33281001;19510912;1,5;
33281001;19510913;3,5;
33281001;19510914;1,3;
33281001;19510915;3,5;
33281001;19510916;2,8;
33281001;19510917;2,4;
33281001;19510918;3,1;
33281001;19510919;1,9;
33281001;19510920;1,9;
33281001;19510921;2,3;
33281001;19510922;3,3;
33281001;19510923;4,6;
33281001;19510924;2,1;
33281001;19510925;3,8;
33281001;19510926;5,3;
33281001;19510927;2,0;
33281001;19510928;2,8;
33281001;19510929;1,5;
33281001;19510930;2,8;
33281001;19511001;1,6;
33281001;19511002;2,0;
33281001;19511003;2,8;
33281001;19511004;1,5;
33281001;19511005;2,1;
33281001;19511006;1,1;
33281001;19511007;1,5;
33281001;19511008;1,3;
33281001;19511009;1,0;
33281001;19511010;1,5;
33281001;19511011;0,8;
33281001;19511012;3,0;
33281001;19511013;1,3;
33281001;19511014;1,8;
33281001;19511015;2,4;
33281001;19511016;2,1;
33281001;19511017;0,1;
33281001;19511018;1,3;
33281001;19511019;2,8;
33281001;19511020;0,8;
33281001;19511021;2,3;
33281001;19511022;2,0;
33281001;19511023;3,6;
33281001;19511024;2,8;
33281001;19511025;0,6;
33281001;19511026;1,1;
33281001;19511027;4,1;
33281001;19511028;3,3;
33281001;19511029;2,5;
33281001;19511030;2,3;
33281001;19511031;2,0;
33281001;19511101;1,0;
33281001;19511102;3,5;
33281001;19511103;3,6;
33281001;19511104;5,8;
33281001;19511105;5,3;
33281001;19511106;3,3;
33281001;19511107;4,8;
33281001;19511108;4,5;
33281001;19511109;5,3;
33281001;19511110;2,8;
33281001;19511111;3,5;
33281001;19511112;5,3;
33281001;19511113;4,6;
33281001;19511114;1,3;
33281001;19511115;2,1;
33281001;19511116;2,5;
33281001;19511117;2,8;
33281001;19511118;4,9;
33281001;19511119;2,4;
33281001;19511120;2,4;
33281001;19511121;6,8;
33281001;19511122;1,9;
33281001;19511123;4,8;
33281001;19511124;3,5;
33281001;19511125;3,3;
33281001;19511126;2,8;
33281001;19511127;1,9;
33281001;19511128;1,3;
33281001;19511129;0,6;
33281001;19511130;1,1;
33281001;19511201;0,6;
33281001;19511202;0,5;
33281001;19511203;0,0;
33281001;19511204;0,6;
33281001;19511205;1,5;
33281001;19511206;4,1;
33281001;19511207;1,9;
33281001;19511208;2,8;
33281001;19511209;5,0;
33281001;19511210;0,8;
33281001;19511211;2,3;
33281001;19511212;2,8;
33281001;19511213;3,5;
33281001;19511214;2,1;
33281001;19511215;0,9;
33281001;19511216;2,1;
33281001;19511217;1,1;
33281001;19511218;0,9;
33281001;19511219;2,3;
33281001;19511220;2,5;
33281001;19511221;3,5;
33281001;19511222;2,1;
33281001;19511223;0,9;
33281001;19511224;2,3;
33281001;19511225;5,3;
33281001;19511226;4,1;
33281001;19511227;4,1;
33281001;19511228;6,0;
33281001;19511229;6,9;
33281001;19511230;2,5;
33281001;19511231;4,8;
33281001;19520101;3,3;
33281001;19520102;5,1;
33281001;19520103;3,1;
33281001;19520104;2,4;
33281001;19520105;3,9;
33281001;19520106;0,9;
33281001;19520107;1,0;
33281001;19520108;2,5;
33281001;19520109;3,4;
33281001;19520110;6,9;
33281001;19520111;7,9;
33281001;19520112;4,4;
33281001;19520113;2,1;
33281001;19520114;4,5;
33281001;19520115;2,6;
33281001;19520116;2,6;
33281001;19520117;4,6;
33281001;19520118;2,6;
33281001;19520119;1,9;
33281001;19520120;0,8;
33281001;19520121;2,4;
33281001;19520122;0,5;
33281001;19520123;2,5;
33281001;19520124;3,0;
33281001;19520125;1,0;
33281001;19520126;2,1;
33281001;19520127;1,6;
33281001;19520128;3,0;
33281001;19520129;3,6;
33281001;19520130;2,3;
33281001;19520131;6,1;
33281001;19520201;5,1;
33281001;19520202;2,4;
33281001;19520203;4,9;
33281001;19520204;2,6;
33281001;19520205;3,1;
33281001;19520206;1,3;
33281001;19520207;2,6;
33281001;19520208;4,3;
33281001;19520209;2,5;
33281001;19520210;1,8;
33281001;19520211;3,6;
33281001;19520212;4,1;
33281001;19520213;2,3;
33281001;19520214;4,5;
33281001;19520215;4,6;
33281001;19520216;1,8;
33281001;19520217;0,5;
33281001;19520218;1,8;
33281001;19520219;3,3;
33281001;19520220;1,3;
33281001;19520221;2,5;
33281001;19520222;1,3;
33281001;19520223;1,9;
33281001;19520224;1,4;
33281001;19520225;1,4;
33281001;19520226;0,9;
33281001;19520227;0,4;
33281001;19520228;0,5;
33281001;19520229;0,8;
33281001;19520301;1,3;
33281001;19520302;2,1;
33281001;19520303;3,3;
33281001;19520304;4,1;
33281001;19520305;5,9;
33281001;19520306;1,6;
33281001;19520307;2,4;
33281001;19520308;2,8;
33281001;19520309;6,4;
33281001;19520310;1,9;
33281001;19520311;6,1;
33281001;19520312;4,5;
33281001;19520313;3,6;
33281001;19520314;2,9;
33281001;19520315;4,5;
33281001;19520316;3,8;
33281001;19520317;5,1;
33281001;19520318;6,1;
33281001;19520319;4,3;
33281001;19520320;5,9;
33281001;19520321;5,9;
33281001;19520322;3,4;
33281001;19520323;2,3;
33281001;19520324;5,6;
33281001;19520325;4,5;
33281001;19520326;5,3;
33281001;19520327;6,4;
33281001;19520328;7,1;
33281001;19520329;7,1;
33281001;19520330;3,8;
33281001;19520331;4,5;
33281001;19520401;7,8;
33281001;19520402;3,0;
33281001;19520403;5,5;
33281001;19520404;2,8;
33281001;19520405;3,9;
33281001;19520406;4,3;
33281001;19520407;4,4;
33281001;19520408;5,9;
33281001;19520409;7,0;
33281001;19520410;6,3;
33281001;19520411;4,0;
33281001;19520412;2,9;
33281001;19520413;3,4;
33281001;19520414;2,8;
33281001;19520415;1,6;
33281001;19520416;1,1;
33281001;19520417;2,1;
33281001;19520418;1,3;
33281001;19520419;3,8;
33281001;19520420;2,5;
33281001;19520421;4,0;
33281001;19520422;3,6;
33281001;19520423;4,1;
33281001;19520424;3,6;
33281001;19520425;4,6;
33281001;19520426;5,6;
33281001;19520427;5,3;
33281001;19520428;2,3;
33281001;19520429;4,3;
33281001;19520430;4,6;
33281001;19520501;0,9;
33281001;19520502;2,1;
33281001;19520503;4,9;
33281001;19520504;7,5;
33281001;19520505;4,8;
33281001;19520506;6,8;
33281001;19520507;3,5;
33281001;19520508;2,6;
33281001;19520509;2,8;
33281001;19520510;3,4;
33281001;19520511;5,5;
33281001;19520512;3,5;
33281001;19520513;0,9;
33281001;19520514;2,8;
33281001;19520515;2,8;
33281001;19520516;2,8;
33281001;19520517;2,4;
33281001;19520518;4,6;
33281001;19520519;2,9;
33281001;19520520;3,6;
33281001;19520521;4,0;
33281001;19520522;5,6;
33281001;19520523;6,4;
33281001;19520524;4,9;
33281001;19520525;5,1;
33281001;19520526;6,0;
33281001;19520527;4,6;
33281001;19520528;4,0;
33281001;19520529;2,1;
33281001;19520530;3,0;
33281001;19520531;3,9;
33281001;19520601;6,5;
33281001;19520602;2,3;
33281001;19520603;2,8;
33281001;19520604;1,5;
33281001;19520605;3,4;
33281001;19520606;3,9;
33281001;19520607;4,5;
33281001;19520608;2,8;
33281001;19520609;2,3;
33281001;19520610;1,3;
33281001;19520611;1,9;
33281001;19520612;5,8;
33281001;19520613;4,1;
33281001;19520614;2,8;
33281001;19520615;3,9;
33281001;19520616;2,4;
33281001;19520617;0,9;
33281001;19520618;2,6;
33281001;19520619;2,9;
33281001;19520620;3,6;
33281001;19520621;1,9;
33281001;19520622;1,8;
33281001;19520623;2,9;
33281001;19520624;3,3;
33281001;19520625;2,9;
33281001;19520626;5,3;
33281001;19520627;3,0;
33281001;19520628;3,3;
33281001;19520629;3,3;
33281001;19520630;3,8;
33281001;19520701;3,8;
33281001;19520702;3,5;
33281001;19520703;3,9;
33281001;19520704;3,3;
33281001;19520705;3,3;
33281001;19520706;2,9;
33281001;19520707;3,9;
33281001;19520708;4,5;
33281001;19520709;2,5;
33281001;19520710;3,3;
33281001;19520711;3,3;
33281001;19520712;3,4;
33281001;19520713;2,8;
33281001;19520714;2,8;
33281001;19520715;2,3;
33281001;19520716;3,0;
33281001;19520717;3,4;
33281001;19520718;2,4;
33281001;19520719;2,5;
33281001;19520720;2,0;
33281001;19520721;2,4;
33281001;19520722;3,8;
33281001;19520723;2,0;
33281001;19520724;6,0;
33281001;19520725;3,5;
33281001;19520726;1,8;
33281001;19520727;3,8;
33281001;19520728;5,1;
33281001;19520729;3,0;
33281001;19520730;1,9;
33281001;19520731;2,4;
33281001;19520801;2,3;
33281001;19520802;4,5;
33281001;19520803;2,5;
33281001;19520804;3,4;
33281001;19520805;3,6;
33281001;19520806;3,5;
33281001;19520807;4,0;
33281001;19520808;2,3;
33281001;19520809;6,5;
33281001;19520810;3,6;
33281001;19520811;3,8;
33281001;19520812;2,6;
33281001;19520813;3,0;
33281001;19520814;3,3;
33281001;19520815;3,5;
33281001;19520816;4,0;
33281001;19520817;1,8;
33281001;19520818;6,5;
33281001;19520819;7,5;
33281001;19520820;3,6;
33281001;19520821;0,9;
33281001;19520822;3,5;
33281001;19520823;3,6;
33281001;19520824;1,1;
33281001;19520825;2,6;
33281001;19520826;2,4;
33281001;19520827;3,5;
33281001;19520828;2,4;
33281001;19520829;4,8;
33281001;19520830;7,5;
33281001;19520831;2,9;
33281001;19520901;1,9;
33281001;19520902;2,6;
33281001;19520903;1,6;
33281001;19520904;3,3;
33281001;19520905;3,1;
33281001;19520906;0,9;
33281001;19520907;3,0;
33281001;19520908;2,3;
33281001;19520909;4,5;
33281001;19520910;4,8;
33281001;19520911;1,4;
33281001;19520912;1,1;
33281001;19520913;3,6;
33281001;19520914;4,4;
33281001;19520915;2,6;
33281001;19520916;1,5;
33281001;19520917;2,0;
33281001;19520918;3,8;
33281001;19520919;1,1;
33281001;19520920;3,1;
33281001;19520921;3,9;
33281001;19520922;3,8;
33281001;19520923;1,4;
33281001;19520924;1,4;
33281001;19520925;6,4;
33281001;19520926;6,6;
33281001;19520927;7,8;
33281001;19520928;5,3;
33281001;19520929;8,4;
33281001;19520930;11,8;
33281001;19521001;7,8;
33281001;19521002;4,4;
33281001;19521003;1,4;
33281001;19521004;5,8;
33281001;19521005;5,8;
33281001;19521006;3,1;
33281001;19521007;1,1;
33281001;19521008;3,8;
33281001;19521009;0,6;
33281001;19521010;0,8;
33281001;19521011;2,8;
33281001;19521012;3,3;
33281001;19521013;7,1;
33281001;19521014;7,1;
33281001;19521015;3,4;
33281001;19521016;2,1;
33281001;19521017;2,6;
33281001;19521018;4,1;
33281001;19521019;1,6;
33281001;19521020;3,1;
33281001;19521021;1,4;
33281001;19521022;5,4;
33281001;19521023;5,8;
33281001;19521024;3,9;
33281001;19521025;4,5;
33281001;19521026;2,4;
33281001;19521027;2,4;
33281001;19521028;2,8;
33281001;19521029;4,3;
33281001;19521030;6,6;
33281001;19521031;7,1;
33281001;19521101;4,6;
33281001;19521102;4,9;
33281001;19521103;3,6;
33281001;19521104;2,6;
33281001;19521105;3,6;
33281001;19521106;3,3;
33281001;19521107;6,3;
33281001;19521108;2,6;
33281001;19521109;2,8;
33281001;19521110;4,1;
33281001;19521111;4,8;
33281001;19521112;4,1;
33281001;19521113;1,0;
33281001;19521114;1,1;
33281001;19521115;3,8;
33281001;19521116;4,6;
33281001;19521117;4,1;
33281001;19521118;3,1;
33281001;19521119;4,9;
33281001;19521120;7,9;
33281001;19521121;8,6;
33281001;19521122;4,5;
33281001;19521123;7,8;
33281001;19521124;3,4;
33281001;19521125;3,4;
33281001;19521126;3,9;
33281001;19521127;1,6;
33281001;19521128;1,0;
33281001;19521129;4,4;
33281001;19521130;3,5;
33281001;19521201;1,6;
33281001;19521202;1,8;
33281001;19521203;4,9;
33281001;19521204;4,9;
33281001;19521205;3,6;
33281001;19521206;3,9;
33281001;19521207;2,6;
33281001;19521208;1,6;
33281001;19521209;1,4;
33281001;19521210;3,3;
33281001;19521211;4,5;
33281001;19521212;9,5;
33281001;19521213;6,3;
33281001;19521214;4,9;
33281001;19521215;4,3;
33281001;19521216;9,8;
33281001;19521217;9,8;
33281001;19521218;3,3;
33281001;19521219;5,4;
33281001;19521220;4,4;
33281001;19521221;8,4;
33281001;19521222;6,0;
33281001;19521223;3,5;
33281001;19521224;3,8;
33281001;19521225;3,0;
33281001;19521226;6,8;
33281001;19521227;6,0;
33281001;19521228;5,3;
33281001;19521229;5,5;
33281001;19521230;3,6;
33281001;19521231;3,6;
33281001;19530101;2,6;
33281001;19530102;2,6;
33281001;19530103;2,8;
33281001;19530104;5,8;
33281001;19530105;2,3;
33281001;19530106;7,8;
33281001;19530107;3,8;
33281001;19530108;2,8;
33281001;19530109;1,4;
33281001;19530110;3,1;
33281001;19530111;2,5;
33281001;19530112;1,0;
33281001;19530113;0,6;
33281001;19530114;1,3;
33281001;19530115;2,5;
33281001;19530116;0,5;
33281001;19530117;0,6;
33281001;19530118;3,3;
33281001;19530119;4,5;
33281001;19530120;2,6;
33281001;19530121;1,6;
33281001;19530122;1,4;
33281001;19530123;3,0;
33281001;19530124;3,3;
33281001;19530125;1,3;
33281001;19530126;2,4;
33281001;19530127;0,1;
33281001;19530128;1,5;
33281001;19530129;1,8;
33281001;19530130;1,3;
33281001;19530131;5,8;
33281001;19530201;1,5;
33281001;19530202;1,1;
33281001;19530203;2,3;
33281001;19530204;3,9;
33281001;19530205;5,0;
33281001;19530206;1,8;
33281001;19530207;1,4;
33281001;19530208;1,8;
33281001;19530209;6,3;
33281001;19530210;9,0;
33281001;19530211;4,4;
33281001;19530212;3,3;
33281001;19530213;5,0;
33281001;19530214;1,3;
33281001;19530215;7,4;
33281001;19530216;6,5;
33281001;19530217;3,0;
33281001;19530218;2,4;
33281001;19530219;2,8;
33281001;19530220;2,1;
33281001;19530221;1,6;
33281001;19530222;1,1;
33281001;19530223;1,0;
33281001;19530224;1,9;
33281001;19530225;0,5;
33281001;19530226;0,6;
33281001;19530227;1,5;
33281001;19530228;2,1;
33281001;19530301;1,4;
33281001;19530302;4,9;
33281001;19530303;1,6;
33281001;19530304;2,0;
33281001;19530305;3,9;
33281001;19530306;2,3;
33281001;19530307;1,8;
33281001;19530308;6,9;
33281001;19530309;8,5;
33281001;19530310;5,1;
33281001;19530311;4,1;
33281001;19530312;4,5;
33281001;19530313;5,0;
33281001;19530314;7,1;
33281001;19530315;9,5;
33281001;19530316;2,1;
33281001;19530317;3,0;
33281001;19530318;6,6;
33281001;19530319;4,9;
33281001;19530320;4,9;
33281001;19530321;4,0;
33281001;19530322;4,3;
33281001;19530323;2,4;
33281001;19530324;1,4;
33281001;19530325;3,4;
33281001;19530326;2,6;
33281001;19530327;4,8;
33281001;19530328;2,5;
33281001;19530329;2,0;
33281001;19530330;5,9;
33281001;19530331;0,9;
33281001;19530401;2,0;
33281001;19530402;5,4;
33281001;19530403;6,9;
33281001;19530404;5,6;
33281001;19530405;6,0;
33281001;19530406;5,3;
33281001;19530407;4,0;
33281001;19530408;5,0;
33281001;19530409;8,5;
33281001;19530410;5,6;
33281001;19530411;3,1;
33281001;19530412;4,5;
33281001;19530413;2,6;
33281001;19530414;2,9;
33281001;19530415;3,8;
33281001;19530416;2,8;
33281001;19530417;2,5;
33281001;19530418;5,9;
33281001;19530419;6,3;
