POSTE;DATE;RR;TN;TX;TM;PMERM;FF2M;INST;GLOT;GRELE;ETPMON
33281001;19501223;1,5;3,1;6,0;5,2;996,5;;0;;0;0,1
33281001;19501224;0,0;-1,7;4,3;1,2;1010,2;;162;;0;0,2
33281001;19501225;0,0;-4,5;0,2;-1,4;1013,6;;0;;0;0,1
33281001;19501226;0,0;-3,1;1,2;-1,1;1014,2;;0;;0;0,3
33281001;19501227;0,6;-3,0;0,6;-0,8;1013,3;;0;;0;0,1
33281001;19501228;0,3;-3,1;0,2;-0,9;1012,2;;0;;0;0,1
33281001;19501229;0,1;-0,9;0,4;0,0;1015,9;;0;;0;0,1
33281001;19501230;10,7;-0,9;5,8;1,5;1012,4;;102;;0;0,3
33281001;19501231;10,4;2,6;10,0;6,3;1006,1;;180;;0;0,2
33281001;19510101;39,4;5,0;7,6;6,4;1000,2;;0;;0;0,3
33281001;19510102;3,3;3,2;9,0;5,3;994,0;;24;;0;0,5
33281001;19510103;0,0;-0,2;7,6;3,1;1012,0;;246;;0;0,4
33281001;19510104;0,0;0,2;11,5;6,2;1019,0;;108;;0;0,8
33281001;19510105;0,0;0,8;10,8;5,2;1015,4;;300;;0;0,8
33281001;19510106;0,9;4,1;14,2;8,2;1013,2;;318;;0;1,2
33281001;19510107;0,0;6,4;13,2;8,2;1019,3;;222;;0;0,7
33281001;19510108;1,5;2,0;12,6;5,9;1017,2;;204;;0;0,4
33281001;19510109;0,0;0,7;8,7;5,7;1014,7;;78;;0;0,0
33281001;19510110;0,0;3,8;13,4;7,3;1011,5;;156;;0;0,7
33281001;19510111;10,0;1,0;11,3;6,9;1010,0;;0;;0;0,4
33281001;19510112;23,1;4,6;8,8;5,9;1002,2;;96;;0;0,6
33281001;19510113;2,1;3,6;12,1;7,0;1007,6;;120;;1;0,6
33281001;19510114;15,9;3,4;12,8;7,7;1014,1;;0;;0;0,1
33281001;19510115;7,0;7,8;12,7;9,7;1022,3;;0;;0;0,7
33281001;19510116;0,0;-1,3;10,8;3,6;1035,0;;348;;0;0,3
33281001;19510117;3,2;-1,0;11,8;6,3;1031,1;;36;;0;0,1
33281001;19510118;2,9;10,0;12,3;11,2;1025,7;;102;;0;0,5
33281001;19510119;0,4;4,8;12,0;9,5;1028,6;;180;;0;0,1
33281001;19510120;1,1;7,2;12,2;10,2;1027,2;;0;;0;0,2
33281001;19510121;0,0;7,2;10,0;8,8;1026,6;;78;;0;0,3
33281001;19510122;0,1;6,5;8,4;7,3;1023,3;;0;;0;0,4
33281001;19510123;6,8;6,0;9,7;7,8;1012,7;;12;;0;0,6
33281001;19510124;3,8;3,8;8,9;6,2;1007,9;;102;;0;0,3
33281001;19510125;2,0;4,0;7,0;6,4;1007,0;;0;;0;0,1
33281001;19510126;9,4;4,9;9,4;6,7;1009,8;;0;;0;0,4
33281001;19510127;7,3;0,0;7,0;3,2;999,7;;144;;0;0,5
33281001;19510128;1,0;2,0;4,9;3,8;1000,9;;6;;0;0,4
33281001;19510129;0,9;3,2;5,2;3,6;1017,3;;0;;0;0,6
33281001;19510130;0,1;-3,0;7,2;1,6;1018,9;;420;;0;0,4
33281001;19510131;2,5;-1,9;7,0;1,4;1015,9;;42;;0;0,3
33281001;19510201;0,0;-3,0;9,0;2,4;1022,0;;444;;0;0,3
33281001;19510202;0,0;-1,9;8,9;3,3;1019,2;;0;;0;0,3
33281001;19510203;4,9;1,7;9,0;5,4;1006,8;;0;;0;0,4
33281001;19510204;9,7;1,8;8,0;5,0;989,8;;6;;1;0,4
33281001;19510205;14,8;2,4;8,4;5,3;988,4;;126;;1;0,6
33281001;19510206;22,6;3,0;8,7;4,5;997,4;;162;;1;0,7
33281001;19510207;10,9;1,5;12,1;6,8;1008,9;;258;;0;0,6
33281001;19510208;2,1;5,6;16,0;12,3;1007,2;;150;;0;1,0
33281001;19510209;2,4;4,7;10,7;7,5;1007,4;;330;;0;1,1
33281001;19510210;0,4;1,9;7,7;4,6;1002,4;;0;;0;0,6
33281001;19510211;0,0;-1,0;12,3;4,3;1005,4;;264;;0;1,0
33281001;19510212;0,0;1,1;12,2;6,3;1004,0;;228;;0;0,9
33281001;19510213;11,6;4,1;11,0;7,1;1008,1;;72;;1;1,0
33281001;19510214;5,6;3,2;11,3;7,0;1011,4;;240;;1;0,8
33281001;19510215;0,0;1,8;12,2;6,1;1014,3;;300;;0;0,7
33281001;19510216;1,4;-0,1;12,6;6,0;1015,1;;138;;0;0,8
33281001;19510217;15,7;7,6;14,6;10,3;1016,4;;0;;0;1,3
33281001;19510218;3,7;6,3;10,2;8,4;1014,4;;6;;0;0,6
33281001;19510219;5,3;5,8;12,1;8,9;1013,5;;330;;1;1,3
33281001;19510220;9,4;4,6;14,0;8,9;1007,0;;138;;0;1,2
33281001;19510221;12,9;6,0;10,8;8,3;1006,9;;84;;0;1,8
33281001;19510222;7,0;4,2;9,1;5,9;1015,3;;288;;1;0,9
33281001;19510223;7,7;2,0;11,2;6,4;1015,9;;210;;0;0,7
33281001;19510224;6,0;3,2;9,4;6,4;1008,8;;78;;0;0,5
33281001;19510225;3,8;2,5;7,4;5,0;1010,3;;66;;0;0,6
33281001;19510226;6,2;1,2;8,4;4,6;1020,1;;258;;0;0,7
33281001;19510227;4,4;3,1;9,4;6,4;1015,7;;186;;0;0,8
33281001;19510228;0,0;1,0;9,1;4,7;1025,1;;288;;0;1,0
33281001;19510301;0,0;-2,1;7,0;2,4;1027,4;;456;;0;1,0
33281001;19510302;1,1;-4,6;9,4;2,6;1024,7;;282;;0;0,7
33281001;19510303;4,7;3,0;6,7;4,8;1016,1;;138;;0;0,9
33281001;19510304;2,7;-0,2;7,6;3,5;1014,0;;0;;0;0,6
33281001;19510305;0,0;-0,9;13,2;5,7;1015,5;;510;;0;1,2
33281001;19510306;0,0;-2,6;12,3;4,6;1012,1;;522;;0;1,1
33281001;19510307;6,7;-0,3;12,0;5,0;998,4;;210;;0;1,0
33281001;19510308;1,9;3,2;9,8;5,8;994,2;;0;;1;1,1
33281001;19510309;7,8;3,1;10,0;6,4;998,4;;48;;0;0,9
33281001;19510310;3,1;4,9;12,6;8,5;998,2;;180;;0;1,5
33281001;19510311;4,6;6,0;11,2;7,9;992,6;;156;;0;1,4
33281001;19510312;0,0;1,8;14,8;8,2;998,8;;222;;0;1,7
33281001;19510313;3,6;6,4;15,4;10,3;992,4;;48;;0;2,6
33281001;19510314;8,8;5,9;13,8;9,8;1009,8;;318;;1;2,3
33281001;19510315;2,4;6,9;15,6;10,9;1010,5;;30;;0;1,1
33281001;19510316;2,8;8,8;17,2;14,1;1011,4;;66;;0;0,6
33281001;19510317;3,0;12,6;22,8;16,7;1008,4;;150;;0;2,8
33281001;19510318;0,9;9,7;15,1;12,4;1011,5;;240;;0;2,3
33281001;19510319;2,0;9,2;14,3;11,7;1012,7;;216;;0;2,2
33281001;19510320;3,1;8,1;12,6;10,3;1019,3;;0;;0;0,6
33281001;19510321;0,3;10,5;15,4;12,5;1024,5;;204;;0;1,8
33281001;19510322;0,0;9,2;17,1;11,9;1025,6;;306;;0;1,8
33281001;19510323;3,8;4,7;22,0;12,9;1018,9;;630;;0;2,6
33281001;19510324;0,2;5,6;11,8;8,7;1021,2;;420;;0;2,1
33281001;19510325;0,0;1,1;10,2;6,0;1023,1;;306;;0;1,8
33281001;19510326;0,0;-0,2;12,3;6,1;1019,1;;114;;0;1,1
33281001;19510327;0,4;1,8;14,6;8,6;1012,9;;468;;0;1,4
33281001;19510328;0,1;5,3;9,7;7,4;1013,2;;90;;0;1,4
33281001;19510329;14,8;-0,4;9,3;5,3;1007,4;;90;;0;0,7
33281001;19510330;3,6;4,0;9,0;6,4;1002,9;;216;;1;1,4
33281001;19510331;0,6;-0,3;10,8;5,9;1018,4;;360;;0;1,5
33281001;19510401;6,4;5,2;12,3;9,1;1018,3;;156;;0;1,0
33281001;19510402;4,1;6,0;11,3;8,3;1019,5;;228;;1;1,5
33281001;19510403;0,2;2,1;13,0;7,5;1026,7;;468;;0;1,6
33281001;19510404;0,2;-0,4;14,8;7,4;1025,1;;522;;0;1,6
33281001;19510405;0,2;8,0;14,4;10,9;1023,0;;48;;0;0,8
33281001;19510406;4,7;10,6;15,8;12,3;1019,8;;102;;0;1,5
33281001;19510407;10,1;8,1;12,7;10,5;1013,0;;276;;0;1,6
33281001;19510408;4,6;4,4;12,7;8,5;1015,6;;324;;0;1,5
33281001;19510409;3,9;8,2;11,3;9,5;1010,9;;6;;0;1,3
33281001;19510410;0,2;4,5;13,0;8,9;1015,3;;534;;1;2,2
33281001;19510411;0,0;1,8;11,8;6,9;1021,7;;420;;0;1,7
33281001;19510412;1,0;1,3;13,4;7,6;1023,7;;348;;0;1,5
33281001;19510413;0,2;0,4;15,3;8,2;1019,9;;642;;0;1,9
33281001;19510414;0,0;6,2;14,3;9,9;1023,7;;420;;0;2,2
33281001;19510415;0,0;3,0;18,0;10,1;1023,7;;690;;0;3,3
33281001;19510416;0,0;2,2;24,7;13,8;1019,0;;690;;0;3,4
33281001;19510417;0,2;9,0;21,1;13,7;1014,5;;126;;0;2,6
33281001;19510418;0,0;10,6;22,1;15,3;1012,5;;222;;0;2,8
33281001;19510419;0,2;10,0;19,2;14,6;1011,3;;162;;0;1,6
33281001;19510420;3,1;12,0;20,0;15,0;1011,7;;258;;0;2,4
33281001;19510421;1,2;11,9;16,9;13,8;1011,9;;6;;0;1,4
33281001;19510422;0,0;11,6;17,0;14,2;1015,9;;90;;0;1,6
33281001;19510423;0,0;9,6;20,6;15,2;1017,3;;564;;0;2,8
33281001;19510424;0,0;9,8;22,3;16,1;1016,3;;588;;0;4,1
33281001;19510425;0,0;9,4;18,8;14,0;1015,8;;300;;0;4,0
33281001;19510426;0,0;8,2;18,6;13,3;1013,5;;258;;0;2,4
33281001;19510427;0,0;7,3;16,2;11,8;1012,9;;246;;0;2,0
33281001;19510428;0,0;3,6;10,8;7,8;1018,2;;240;;0;1,7
33281001;19510429;0,0;1,8;11,6;6,6;1020,1;;216;;0;1,5
33281001;19510430;0,5;1,8;13,4;8,0;1016,0;;498;;0;2,0
33281001;19510501;2,8;6,0;17,9;11,1;1012,6;;210;;0;2,2
33281001;19510502;16,0;7,8;16,5;11,7;1014,1;;324;;0;2,3
33281001;19510503;2,3;8,0;17,0;12,2;1010,5;;96;;0;1,5
33281001;19510504;2,9;6,4;15,8;11,9;1012,9;;438;;0;2,8
33281001;19510505;7,0;7,6;20,5;13,8;1009,8;;306;;0;3,0
33281001;19510506;6,3;8,2;17,6;13,4;1004,1;;288;;0;2,3
33281001;19510507;0,7;8,2;16,4;12,2;1005,9;;342;;0;2,3
33281001;19510508;3,2;7,9;11,3;9,6;1009,1;;18;;0;1,4
33281001;19510509;0,0;1,6;11,8;7,6;1012,7;;342;;0;1,8
33281001;19510510;1,4;4,5;15,8;9,6;1013,5;;162;;0;1,9
33281001;19510511;0,0;8,4;16,4;12,5;1012,9;;126;;0;2,3
33281001;19510512;0,0;9,3;17,8;12,9;1014,4;;192;;0;3,6
33281001;19510513;0,0;6,2;18,5;12,6;1018,6;;522;;0;3,6
33281001;19510514;0,0;8,4;16,3;12,2;1020,4;;132;;0;2,8
33281001;19510515;0,0;5,5;15,1;10,2;1022,8;;384;;0;2,8
33281001;19510516;2,1;8,3;15,9;11,7;1017,1;;24;;0;2,1
33281001;19510517;0,0;9,0;13,7;10,5;1012,6;;264;;0;2,6
33281001;19510518;3,6;2,3;14,0;8,4;1010,6;;450;;1;1,9
33281001;19510519;0,0;3,9;15,2;9,1;1011,6;;252;;0;2,1
33281001;19510520;0,2;4,6;19,4;11,9;1012,3;;336;;0;2,8
33281001;19510521;0,6;8,8;22,6;15,4;1012,6;;492;;0;3,2
33281001;19510522;0,1;11,6;22,8;17,5;1014,6;;612;;0;4,3
33281001;19510523;0,0;13,8;29,2;21,9;1011,7;;582;;0;4,9
33281001;19510524;12,0;15,0;24,4;18,8;1015,8;;588;;0;5,0
33281001;19510525;16,6;10,7;21,5;15,5;1015,4;;330;;0;2,8
33281001;19510526;3,1;10,8;16,2;12,7;1009,1;;192;;0;2,3
33281001;19510527;1,6;8,8;16,2;12,7;1007,2;;474;;0;2,8
33281001;19510528;0,0;8,0;18,0;13,2;1010,4;;420;;0;3,0
33281001;19510529;1,0;11,0;20,0;14,8;1011,0;;252;;0;2,8
33281001;19510530;3,0;11,6;20,0;15,4;1008,6;;336;;0;3,1
33281001;19510531;4,6;11,5;17,2;13,5;1012,8;;210;;0;2,2
33281001;19510601;14,6;12,4;15,7;13,4;1016,3;;42;;0;1,8
33281001;19510602;0,2;12,1;18,2;14,6;1015,2;;156;;0;2,3
33281001;19510603;0,0;9,3;23,8;17,2;1010,8;;720;;0;3,7
33281001;19510604;0,0;10,6;25,2;18,9;1010,9;;456;;0;3,2
33281001;19510605;0,0;14,8;23,2;18,2;1013,4;;456;;0;3,7
33281001;19510606;0,0;14,2;24,6;18,4;1011,6;;450;;0;3,6
33281001;19510607;5,1;14,1;23,0;17,5;1006,5;;258;;0;3,1
33281001;19510608;0,7;13,4;18,2;15,5;1010,9;;324;;0;3,1
33281001;19510609;0,0;11,1;19,2;15,7;1017,0;;720;;0;3,7
33281001;19510610;0,0;10,0;20,3;15,4;1017,5;;36;;0;2,0
33281001;19510611;0,0;14,9;24,6;19,3;1021,1;;564;;0;4,0
33281001;19510612;0,0;14,9;25,0;19,3;1022,3;;480;;0;4,0
33281001;19510613;0,0;10,0;27,0;19,1;1023,8;;780;;0;4,3
33281001;19510614;0,0;15,1;33,3;23,5;1019,2;;804;;0;6,2
33281001;19510615;0,0;15,9;24,4;19,7;1021,5;;396;;0;3,7
33281001;19510616;2,6;15,6;25,6;20,2;1019,6;;300;;0;3,2
33281001;19510617;8,2;16,0;19,8;17,3;1019,5;;12;;0;2,8
33281001;19510618;19,6;11,4;18,4;14,1;1020,6;;222;;0;2,5
33281001;19510619;0,0;6,3;21,3;14,6;1022,4;;630;;0;3,1
33281001;19510620;0,0;10,2;24,7;18,1;1018,4;;810;;0;4,4
33281001;19510621;0,9;14,7;24,6;19,7;1012,9;;150;;0;2,6
33281001;19510622;16,9;14,3;17,4;15,9;1014,1;;0;;0;1,5
33281001;19510623;1,8;13,0;19,4;16,1;1016,4;;492;;0;3,2
33281001;19510624;10,1;11,4;19,4;14,1;1016,2;;456;;0;3,2
33281001;19510625;5,1;11,4;18,0;14,0;1017,0;;462;;0;3,0
33281001;19510626;0,0;10,4;19,0;14,9;1024,3;;198;;0;2,4
33281001;19510627;0,0;10,2;20,7;15,4;1025,4;;462;;0;2,8
33281001;19510628;0,0;13,2;21,1;17,3;1023,9;;204;;0;2,6
33281001;19510629;2,7;13,8;20,0;16,5;1021,9;;174;;0;2,3
33281001;19510630;0,6;12,5;24,2;18,6;1022,1;;624;;0;3,7
33281001;19510701;0,0;12,1;24,9;19,6;1022,3;;780;;0;5,2
33281001;19510702;0,0;12,5;27,1;20,1;1021,5;;780;;0;5,0
33281001;19510703;0,0;13,0;29,4;22,0;1019,2;;786;;0;4,8
33281001;19510704;0,0;15,0;27,9;22,0;1016,3;;702;;0;5,1
33281001;19510705;0,0;16,0;23,8;19,7;1018,5;;414;;0;3,7
33281001;19510706;0,0;12,9;24,9;19,7;1019,6;;780;;0;4,9
33281001;19510707;0,3;12,1;30,2;22,0;1015,1;;774;;0;4,8
33281001;19510708;3,6;17,7;24,5;20,2;1014,4;;240;;0;3,5
33281001;19510709;0,0;13,7;25,8;19,5;1015,6;;588;;0;3,8
33281001;19510710;42,0;12,9;29,4;21,4;1012,8;;738;;1;4,4
33281001;19510711;4,0;16,0;21,3;18,3;1016,7;;180;;0;3,1
33281001;19510712;0,0;12,3;23,7;17,8;1019,1;;516;;0;3,6
33281001;19510713;0,3;12,8;22,2;17,9;1017,0;;54;;0;2,0
33281001;19510714;8,3;14,8;25,6;19,3;1014,9;;330;;0;3,3
33281001;19510715;0,0;14,5;22,9;17,8;1021,1;;552;;0;4,3
33281001;19510716;0,0;10,7;23,8;17,8;1025,6;;582;;0;3,9
33281001;19510717;0,0;11,8;24,0;18,7;1024,2;;720;;0;4,6
33281001;19510718;0,0;11,1;26,8;20,6;1022,5;;798;;0;4,7
33281001;19510719;0,0;15,3;29,8;22,9;1019,8;;798;;0;5,5
33281001;19510720;0,0;18,1;30,7;24,3;1019,1;;774;;0;6,1
33281001;19510721;0,0;15,6;33,2;23,6;1018,0;;768;;0;6,2
33281001;19510722;7,9;17,8;24,1;20,3;1019,4;;312;;0;4,3
33281001;19510723;4,3;16,2;21,7;18,0;1018,2;;444;;0;4,2
33281001;19510724;0,0;9,5;20,0;15,3;1023,6;;492;;0;3,2
33281001;19510725;0,0;8,1;22,2;16,5;1024,3;;732;;0;3,4
33281001;19510726;0,0;10,2;24,2;17,9;1023,2;;738;;0;4,1
33281001;19510727;0,0;10,4;27,9;20,1;1021,8;;810;;0;4,3
33281001;19510728;0,0;13,8;32,8;23,7;1018,4;;750;;0;5,2
33281001;19510729;0,1;18,1;32,9;24,7;1013,1;;480;;0;5,9
33281001;19510730;0,0;19,6;24,6;21,8;1014,2;;0;;0;2,4
33281001;19510731;2,3;18,0;27,8;22,2;1013,9;;168;;0;3,0
33281001;19510801;1,2;16,4;23,0;19,4;1016,6;;102;;0;2,5
33281001;19510802;1,3;16,0;22,8;19,1;1019,7;;12;;0;2,6
33281001;19510803;4,8;15,2;24,2;18,9;1018,0;;270;;0;3,2
33281001;19510804;1,9;15,4;23,0;18,4;1018,1;;396;;0;3,6
33281001;19510805;27,0;13,4;24,8;18,8;1013,7;;474;;0;3,4
33281001;19510806;4,0;14,2;22,6;17,1;1009,0;;228;;0;2,9
33281001;19510807;0,0;13,9;22,8;17,9;1010,5;;276;;0;2,9
33281001;19510808;21,7;13,3;20,5;16,5;1006,3;;270;;0;2,6
33281001;19510809;3,9;12,4;21,3;16,3;1014,3;;408;;0;3,2
33281001;19510810;0,0;11,9;21,1;16,0;1018,9;;408;;0;2,9
33281001;19510811;0,0;11,2;23,9;17,5;1018,5;;552;;0;3,3
33281001;19510812;0,1;11,1;22,1;16,7;1015,2;;294;;0;2,3
33281001;19510813;0,9;12,4;21,1;16,5;1017,6;;216;;0;2,6
33281001;19510814;0,0;8,5;21,6;15,6;1019,6;;624;;0;3,1
33281001;19510815;2,7;10,8;23,4;17,2;1016,6;;252;;0;3,0
33281001;19510816;0,0;11,0;25,2;18,6;1019,0;;660;;0;3,7
33281001;19510817;0,0;14,0;24,2;18,8;1020,8;;516;;0;3,8
33281001;19510818;0,0;8,8;26,8;18,3;1018,0;;636;;0;3,0
33281001;19510819;7,8;11,4;24,2;18,2;1014,0;;330;;0;2,3
33281001;19510820;8,0;13,6;20,3;16,2;1018,7;;144;;0;2,3
33281001;19510821;0,0;8,7;21,2;15,4;1025,5;;540;;0;2,7
33281001;19510822;4,3;12,1;19,5;16,7;1023,9;;30;;0;1,1
33281001;19510823;0,0;11,3;24,3;17,6;1021,8;;504;;0;2,9
33281001;19510824;0,1;12,3;22,3;16,7;1018,4;;276;;0;2,5
33281001;19510825;0,0;11,4;21,0;16,0;1016,8;;282;;0;2,5
33281001;19510826;0,9;10,2;21,3;15,5;1012,6;;270;;0;2,2
33281001;19510827;1,0;12,2;21,8;17,1;1014,4;;624;;0;3,4
33281001;19510828;0,0;11,2;29,7;20,7;1010,4;;672;;0;4,3
33281001;19510829;0,0;17,0;27,0;22,0;1012,1;;492;;0;4,0
33281001;19510830;4,8;18,3;23,1;20,3;1011,0;;564;;0;4,5
33281001;19510831;0,3;13,6;20,8;16,9;1016,2;;390;;0;3,1
33281001;19510901;3,3;10,8;22,4;16,6;1016,6;;306;;0;2,5
33281001;19510902;0,0;16,7;23,6;20,0;1015,4;;144;;0;3,0
33281001;19510903;0,0;16,2;23,8;19,5;1021,2;;486;;0;3,5
33281001;19510904;0,5;18,8;25,6;21,2;1022,0;;162;;0;2,4
33281001;19510905;0,0;16,5;30,0;22,7;1015,7;;648;;0;4,5
33281001;19510906;0,0;18,0;26,0;21,2;1016,9;;198;;0;2,3
33281001;19510907;0,0;16,0;26,9;21,0;1016,8;;366;;0;2,4
33281001;19510908;0,0;17,9;28,6;22,2;1010,6;;336;;0;2,7
33281001;19510909;30,4;16,0;26,4;20,1;1008,3;;180;;0;2,0
33281001;19510910;0,0;17,0;26,2;20,9;1013,4;;306;;0;2,6
33281001;19510911;0,0;16,1;27,8;21,2;1014,3;;540;;0;3,2
33281001;19510912;0,0;17,5;27,7;22,5;1014,4;;180;;0;2,4
33281001;19510913;0,0;17,9;24,8;20,1;1011,3;;30;;0;2,7
33281001;19510914;0,0;10,6;23,2;17,0;1020,5;;540;;0;2,6
33281001;19510915;1,6;9,3;24,8;16,9;1020,6;;300;;0;2,1
33281001;19510916;0,0;15,3;21,7;17,3;1026,1;;312;;0;2,7
33281001;19510917;22,0;10,0;18,3;14,3;1023,4;;0;;0;0,7
33281001;19510918;0,0;10,0;18,9;14,4;1023,9;;540;;0;2,1
33281001;19510919;0,0;7,4;15,2;11,9;1024,8;;0;;0;1,2
33281001;19510920;0,0;5,2;20,7;13,0;1021,8;;690;;0;2,1
33281001;19510921;0,0;7,1;24,2;15,5;1017,8;;660;;0;2,6
33281001;19510922;12,5;11,2;27,6;19,1;1012,1;;300;;0;2,3
33281001;19510923;0,7;15,6;22,2;17,8;1011,7;;0;;0;2,1
33281001;19510924;0,0;12,0;21,6;16,0;1017,0;;270;;0;2,1
33281001;19510925;1,1;11,6;26,0;18,2;1009,7;;360;;0;3,1
33281001;19510926;2,8;11,0;20,2;15,7;1017,2;;90;;0;1,8
33281001;19510927;4,6;13,4;20,4;15,7;1018,6;;12;;0;1,8
33281001;19510928;0,8;11,0;19,0;14,6;1018,2;;240;;0;1,8
33281001;19510929;0,0;6,4;19,7;12,6;1020,1;;480;;0;1,7
33281001;19510930;0,0;5,9;20,0;13,0;1013,4;;690;;0;1,7
33281001;19511001;2,9;7,8;21,0;14,3;1007,7;;510;;0;1,4
33281001;19511002;0,4;13,1;22,0;17,0;1013,1;;210;;0;1,7
33281001;19511003;0,0;13,0;24,8;17,7;1018,4;;420;;0;2,7
33281001;19511004;0,0;12,0;18,4;14,2;1020,4;;0;;0;1,0
33281001;19511005;0,0;11,2;18,6;14,2;1017,0;;150;;0;1,5
33281001;19511006;0,0;6,2;15,6;10,6;1015,8;;180;;0;0,9
33281001;19511007;0,0;3,5;18,7;9,6;1017,5;;240;;0;1,0
33281001;19511008;0,0;6,4;20,0;12,0;1018,5;;420;;0;1,3
33281001;19511009;0,0;5,0;22,0;12,4;1017,5;;480;;0;1,6
33281001;19511010;0,0;8,0;21,0;13,8;1017,3;;450;;0;1,6
33281001;19511011;0,0;5,0;21,0;12,7;1013,5;;540;;0;1,5
33281001;19511012;24,1;6,3;17,6;12,4;1008,3;;60;;0;0,5
33281001;19511013;1,6;13,3;20,2;15,5;1013,2;;6;;0;1,4
33281001;19511014;0,0;11,1;19,1;14,1;1017,1;;60;;0;1,4
33281001;19511015;0,0;8,0;18,5;12,4;1024,4;;210;;0;1,2
33281001;19511016;0,0;8,8;14,9;10,7;1025,3;;270;;0;1,3
33281001;19511017;0,0;1,4;12,4;6,0;1026,0;;60;;0;0,5
33281001;19511018;0,0;4,2;11,3;7,4;1019,7;;60;;0;0,7
33281001;19511019;0,0;2,8;13,0;7,7;1010,5;;120;;0;0,9
33281001;19511020;0,0;2,0;10,8;5,7;1017,3;;108;;0;0,6
33281001;19511021;5,6;1,8;14,0;8,1;1017,1;;6;;0;0,3
33281001;19511022;0,0;7,1;11,2;8,9;1017,5;;102;;0;0,9
33281001;19511023;0,0;3,1;9,8;6,7;1022,7;;78;;0;1,1
33281001;19511024;1,3;4,4;7,8;6,5;1022,7;;0;;0;0,6
33281001;19511025;0,0;5,6;9,4;7,4;1019,1;;0;;0;0,4
33281001;19511026;0,0;7,1;13,5;9,0;1014,4;;102;;0;1,0
33281001;19511027;0,9;2,7;18,9;10,1;1010,1;;252;;0;1,1
33281001;19511028;0,6;6,3;19,0;12,6;1015,9;;324;;0;1,4
33281001;19511029;0,0;10,3;19,0;13,2;1018,3;;144;;0;1,5
33281001;19511030;0,7;10,3;18,8;12,7;1014,9;;78;;0;1,3
33281001;19511031;5,0;7,0;15,6;11,7;1018,8;;234;;0;0,6
33281001;19511101;3,1;8,8;15,4;11,3;1021,0;;258;;0;1,0
33281001;19511102;10,5;8,8;14,7;11,4;1016,6;;6;;0;0,5
33281001;19511103;3,2;7,2;13,0;10,0;1014,4;;114;;0;0,9
33281001;19511104;1,8;7,1;16,2;11,4;998,8;;276;;0;1,7
33281001;19511105;0,9;10,0;18,1;13,8;993,5;;0;;0;2,0
33281001;19511106;0,0;11,0;21,4;15,5;997,8;;144;;0;2,4
33281001;19511107;6,4;11,0;17,9;14,9;996,0;;54;;0;2,2
33281001;19511108;1,8;9,2;17,3;12,4;990,8;;216;;0;1,3
33281001;19511109;1,3;8,2;16,0;11,6;987,3;;150;;0;2,1
33281001;19511110;0,4;6,6;15,8;9,8;991,1;;216;;0;1,6
33281001;19511111;6,7;6,5;17,2;11,2;996,4;;168;;0;1,8
33281001;19511112;14,0;8,9;15,2;11,6;1000,7;;180;;0;0,9
33281001;19511113;17,7;8,2;13,3;9,9;1006,3;;84;;0;1,1
33281001;19511114;0,0;6,4;14,6;9,2;1017,3;;264;;0;0,7
33281001;19511115;0,0;3,2;16,5;9,1;1018,7;;264;;0;0,8
33281001;19511116;0,0;4,7;16,5;8,9;1014,2;;204;;0;1,1
33281001;19511117;0,0;6,0;14,4;11,0;1006,8;;12;;0;0,5
33281001;19511118;11,8;8,4;13,7;10,9;997,0;;0;;0;1,1
33281001;19511119;1,0;6,3;13,6;8,5;1002,5;;120;;1;0,9
33281001;19511120;4,2;2,8;14,2;7,7;1009,0;;198;;0;0,4
33281001;19511121;7,8;7,1;13,8;11,4;1009,9;;72;;0;0,6
33281001;19511122;3,5;7,0;13,1;9,5;1014,4;;78;;0;0,5
33281001;19511123;6,8;8,4;14,3;12,1;1012,7;;0;;0;0,2
33281001;19511124;0,0;10,0;15,3;12,2;1018,8;;30;;0;1,2
33281001;19511125;1,1;5,3;15,8;10,9;1018,8;;0;;0;0,3
33281001;19511126;0,0;7,0;11,5;9,1;1029,9;;342;;0;1,0
33281001;19511127;0,0;-0,9;7,9;3,3;1034,4;;492;;0;0,5
33281001;19511128;0,0;-1,9;9,2;2,0;1033,3;;162;;0;0,5
33281001;19511129;0,0;-1,0;11,2;4,9;1036,7;;234;;0;0,3
33281001;19511130;0,0;-3,1;9,4;2,6;1033,4;;348;;0;0,4
33281001;19511201;0,0;-4,1;2,2;-0,3;1023,9;;0;;0;0,1
33281001;19511202;0,1;-0,1;5,0;3,2;1020,9;;0;;0;0,1
33281001;19511203;0,0;2,0;9,4;4,0;1028,6;;150;;0;0,3
33281001;19511204;0,0;-1,5;7,6;3,2;1032,6;;60;;0;0,1
33281001;19511205;0,0;-2,7;6,2;1,1;1027,3;;132;;0;0,1
33281001;19511206;7,7;-1,0;13,4;6,4;1018,6;;48;;0;0,2
33281001;19511207;2,1;4,0;12,1;7,4;1021,2;;120;;0;0,6
33281001;19511208;0,7;2,0;11,3;7,0;1021,7;;24;;0;0,3
33281001;19511209;8,7;8,2;11,7;10,2;1016,6;;0;;0;0,2
33281001;19511210;0,0;5,2;12,1;9,0;1022,4;;12;;0;0,4
33281001;19511211;0,0;1,2;9,2;4,3;1025,4;;186;;0;0,9
33281001;19511212;0,0;-3,0;8,0;2,7;1024,8;;336;;0;0,3
33281001;19511213;0,0;3,7;13,1;7,7;1022,9;;396;;0;0,9
33281001;19511214;0,0;3,3;15,0;7,6;1024,2;;444;;0;0,8
